Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Company-Name,Consumer-Name,Date,Cost,Gross-Margin%,Break-Even,Net-Sales,Sales-per-Qty,Profit-per-Qty,Cost-per-Qty
Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Art,11.76,4,0.0,3.1752,null,Vladamir Hay,2019-09-27,8.5848,27.0,0.31795555555555555,11.76,2.94,0.7938,2.1462
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,11.76,4,0.0,3.1752,"Quigley, Ryan and Robel",null,2019-06-09,8.5848,27.0,0.31795555555555555,11.76,2.94,0.7938,2.1462
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,40.736,2,0.2,14.7668,Johns Inc,null,2019-11-26,25.969199999999997,36.25000000000001,0.7163917241379308,40.535999999999994,20.368,7.3834,12.984599999999999
Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,201.584,2,0.2,12.599,null,Vladamir Hay,2019-11-07,188.985,6.249999999999995,30.23760000000003,201.38400000000001,100.792,6.2995,94.4925
First Class,Corporate,United States,Long Beach,California,90805,West,Furniture,Chairs,340.704,6,0.2,-34.0704,"Dicki, Kertzmann and oConnell",null,2019-02-26,374.7744,-10.000000000000002,-37.477439999999994,340.504,56.784,-5.6784,62.4624
First Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Bookcases,354.9,5,0.0,88.725,null,Aida Wickson,2019-05-16,266.17499999999995,25.000000000000007,10.646999999999995,354.9,70.97999999999999,17.744999999999997,53.23499999999999
Second Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Bookcases,1198.33,10,0.15,70.49,MacGyver and Torphy,null,2018-02-17,1127.84,5.882352941176472,191.73279999999994,1198.1799999999998,119.833,7.0489999999999995,112.78399999999999
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,87.92,4,0.0,0.8792,null,Webb Worral,2018-02-27,87.0408,0.9999999999999969,87.04080000000027,87.92,21.98,0.2198,21.7602
First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,51.968,2,0.2,10.3936,Reichert Group,null,2019-10-20,41.574400000000004,20.0,2.07872,51.768,25.984,5.1968,20.787200000000002
First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,51.336,3,0.2,5.7753,Daniel LLC,null,2019-03-27,45.5607,11.250000000000004,4.049839999999999,51.135999999999996,17.112,1.9250999999999998,15.1869
First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,332.704,1,0.2,33.2704,Deckow and Sons,null,2019-11-11,299.4336,9.999999999999998,29.943360000000006,332.504,332.704,33.2704,299.4336
First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,42.408,3,0.2,9.5418,Rosenbaum-Moore,null,2019-07-05,32.8662,22.500000000000004,1.4607199999999998,42.208,14.136000000000001,3.1806,10.9554
Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Envelopes,81.54,3,0.0,38.3238,null,Catherine Ilieve,2018-11-03,43.21620000000001,47.0,0.9194936170212767,81.54,27.180000000000003,12.7746,14.405400000000002
Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Technology,Accessories,167.28,12,0.0,23.4192,null,Barnett Hogben,2019-02-28,143.8608,13.999999999999993,10.275771428571435,167.28,13.94,1.9516,11.9884
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,772.68,4,0.0,108.1752,null,Brok Addionizio,2019-02-12,664.5047999999999,14.000000000000004,47.464628571428555,772.68,193.17,27.0438,166.12619999999998
First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Phones,323.976,3,0.2,28.3479,"Schroeder, Dare and Olson",null,2019-01-05,295.6281,8.749999999999995,33.78606857142859,323.776,107.992,9.4493,98.54270000000001
First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Labels,11.808,4,0.2,3.9852,Denesik and Rutherford,null,2018-08-06,7.8228,33.75,0.23178666666666667,11.608,2.952,0.9963,1.9557
First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,26.16,3,0.2,1.962,Labadie-Erdman,null,2018-09-05,24.198,7.499999999999998,3.226400000000001,25.96,8.72,0.654,8.066
First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,33.57,5,0.7,-25.737,Kilback-Baumbach,null,2019-02-16,59.307,-76.66666666666667,-0.7735695652173913,32.87,6.714,-5.147399999999999,11.8614
First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,4.992,3,0.2,1.3728,White-Johnston,null,2019-09-22,3.6192,27.499999999999996,0.13160727272727274,4.792,1.664,0.4576,1.2064000000000001
First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,20.016,3,0.2,5.5044,Williamson LLC,null,2018-10-10,14.511599999999998,27.500000000000004,0.5276945454545453,19.816,6.672,1.8348000000000002,4.837199999999999
First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Accessories,170.24,2,0.2,53.2,Denesik and Rutherford,null,2019-11-09,117.04,31.25,3.74528,170.04000000000002,85.12,26.6,58.52
Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,117.456,3,0.2,44.046,null,Jeramey Layus,2018-01-16,73.41,37.50000000000001,1.9575999999999996,117.256,39.152,14.682,24.47
Second Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,22.96,2,0.0,11.2504,Kris LLC,null,2018-11-22,11.7096,49.0,0.23897142857142858,22.96,11.48,5.6252,5.8548
Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,13.36,2,0.0,6.4128,null,Tommy Kohlerman,2018-06-13,6.9472,48.0,0.14473333333333332,13.36,6.68,3.2064,3.4736
Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,34.248,3,0.2,11.5587,Blanda,null,2019-10-18,22.689299999999996,33.75000000000001,0.6722755555555553,34.047999999999995,11.415999999999999,3.8529,7.563099999999999
Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,3.52,2,0.0,1.0208,Cartwright LLC,null,2018-07-02,2.4992,28.999999999999996,0.0861793103448276,3.52,1.76,0.5104,1.2496
Standard Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,26.7,5,0.0,12.549,Heaney,null,2018-01-22,14.151,47.0,0.3010851063829787,26.7,5.34,2.5098,2.8302
Standard Class,Home Office,United States,Springfield,Missouri,65807,Central,Technology,Accessories,21.2,2,0.0,9.116,Schuster Group,null,2018-12-24,12.084,43.0,0.2810232558139535,21.2,10.6,4.558,6.042
Standard Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,838.38,2,0.0,226.3626,Lesch and Rowe,null,2018-09-23,612.0174,27.000000000000007,22.667311111111104,838.38,419.19,113.1813,306.0087
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Furniture,Chairs,1690.04,4,0.0,422.51,null,Blondy Bellard,2019-03-16,1267.53,25.0,50.7012,1690.04,422.51,105.6275,316.8825
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,85.96,7,0.0,24.0688,null,Catriona Soppit,2018-03-03,61.8912,27.999999999999996,2.2104000000000004,85.96,12.28,3.4384,8.8416
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,121.96,2,0.0,57.3212,null,Dur Turner,2019-07-27,64.6388,46.99999999999999,1.3752936170212768,121.96,60.98,28.6606,32.3194
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,23.92,4,0.0,11.7208,null,Judy Leisk,2018-01-19,12.199200000000001,49.0,0.24896326530612248,23.92,5.98,2.9302,3.0498000000000003
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,63.96,2,0.0,6.396,null,Liuka Kiezler,2019-11-23,57.564,10.0,5.7564,63.96,31.98,3.198,28.782
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,629.95,5,0.0,176.386,null,Judy Leisk,2018-08-25,453.5640000000001,27.999999999999993,16.198714285714292,629.95,125.99000000000001,35.2772,90.71280000000002
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,113.73,3,0.0,32.9817,null,Chad Karslake,2018-07-14,80.7483,29.000000000000004,2.784424137931034,113.73,37.910000000000004,10.993899999999998,26.9161
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,14.6,2,0.0,6.862,null,Barnett Hogben,2018-05-21,7.7379999999999995,47.0,0.1646382978723404,14.6,7.3,3.431,3.8689999999999998
Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,887.84,8,0.0,17.7568,null,Ruby Ketchaside,2018-08-26,870.0832,1.9999999999999998,435.0416000000001,887.84,110.98,2.2196,108.7604
First Class,Home Office,United States,Portland,Oregon,97206,West,Furniture,Chairs,403.92,5,0.2,25.245,Heaney,null,2019-07-10,378.675,6.250000000000002,60.58799999999999,403.72,80.784,5.049,75.735
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,106.8,10,0.2,10.68,null,Elizabet McCrillis,2019-03-07,96.12,9.999999999999993,9.612000000000007,106.6,10.68,1.068,9.612
First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,70.95,3,0.0,20.5755,Yost-McGlynn,null,2018-08-05,50.3745,29.000000000000004,1.7370517241379306,70.95,23.650000000000002,6.8585,16.7915
First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,34.944,6,0.2,11.7936,Heaney,null,2018-05-05,23.150400000000005,33.74999999999999,0.6859377777777781,34.744,5.824000000000001,1.9656,3.858400000000001
First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,119.04,6,0.0,35.712,Denesik and Rutherford,null,2018-03-13,83.328,30.0,2.7776,119.04,19.84,5.952000000000001,13.888
Standard Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Technology,Phones,383.84,4,0.2,47.98,null,Vladamir Hay,2018-06-16,335.85999999999996,12.500000000000005,26.868799999999986,383.64,95.96,11.995,83.96499999999999
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,799.56,9,0.0,207.8856,null,Elizabet McCrillis,2019-08-02,591.6743999999999,26.00000000000001,22.75670769230768,799.56,88.83999999999999,23.0984,65.74159999999999
Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,31.44,3,0.0,8.4888,null,Gianna Mival,2019-04-10,22.9512,27.0,0.8500444444444445,31.44,10.48,2.8295999999999997,7.6504
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,25.92,5,0.2,9.072,null,Franzen Ellett,2018-11-05,16.848000000000003,34.99999999999999,0.48137142857142873,25.720000000000002,5.184,1.8143999999999998,3.3696000000000006
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,6.33,5,0.8,-9.8115,null,Vladamir Hay,2018-04-28,16.1415,-155.0,-0.10413870967741935,5.53,1.266,-1.9623000000000002,3.2283
Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,75.88,5,0.2,26.558,null,Karin Kingwell,2019-11-19,49.321999999999996,35.0,1.4091999999999998,75.67999999999999,15.175999999999998,5.3116,9.8644
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,329.988,2,0.4,-76.9972,null,Jeremias Ledwith,2019-03-13,406.9852,-23.33333333333334,-17.442222857142852,329.588,164.994,-38.4986,203.4926
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,71.376,3,0.2,-4.461,null,Sada Weighell,2019-05-07,75.837,-6.249999999999997,-12.133920000000005,71.176,23.792,-1.487,25.279
Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,63.77,7,0.0,28.6965,null,Alejoa Kinder,2018-06-11,35.0735,44.99999999999999,0.7794111111111113,63.77,9.110000000000001,4.0995,5.0105
Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Phones,50.97,3,0.0,13.2522,null,Ruby Ketchaside,2018-04-13,37.7178,26.000000000000007,1.450684615384615,50.97,16.99,4.4174,12.5726
Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,96.08,2,0.0,46.1184,null,Franzen Ellett,2019-06-12,49.9616,48.00000000000001,1.0408666666666664,96.08,48.04,23.0592,24.9808
Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Copiers,1439.968,4,0.2,485.9892,null,Brok Addionizio,2019-01-18,953.9788000000001,33.75,28.26603851851852,1439.768,359.992,121.4973,238.49470000000002
Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Accessories,43.56,3,0.2,-4.9005,null,Aida Wickson,2019-01-23,48.4605,-11.250000000000002,-4.3076,43.36,14.520000000000001,-1.6335,16.1535
Standard Class,Consumer,United States,Apple Valley,California,92307,West,Furniture,Chairs,563.92,5,0.2,7.049,null,Gianna Mival,2019-07-28,556.871,1.2499999999999962,445.4968000000013,563.7199999999999,112.78399999999999,1.4098000000000002,111.3742
Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,235.152,8,0.4,-47.0304,null,Blondy Bellard,2019-05-20,282.1824,-19.999999999999996,-14.10912,234.75199999999998,29.394,-5.8788,35.2728
First Class,Home Office,United States,Marion,Ohio,43302,East,Furniture,Furnishings,7.712,2,0.2,1.7352,Mosciski LLC,null,2018-02-27,5.9768,22.499999999999996,0.26563555555555557,7.512,3.856,0.8676,2.9884
Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,51.016,7,0.2,15.9425,null,Vladamir Hay,2018-06-27,35.073499999999996,31.250000000000007,1.1223519999999996,50.815999999999995,7.287999999999999,2.2775000000000003,5.0104999999999995
Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,25.248,4,0.2,7.89,null,Shandeigh Kidston,2019-03-15,17.358,31.25,0.5554560000000001,25.048000000000002,6.312,1.9725,4.3395
Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,56.686,1,0.3,-14.5764,null,Blondy Bellard,2019-06-09,71.2624,-25.71428571428571,-2.7713155555555558,56.386,56.686,-14.5764,71.2624
Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Storage,51.168,2,0.2,-6.396,Kilback-Baumbach,null,2019-03-14,57.564,-12.500000000000004,-4.6051199999999985,50.967999999999996,25.584,-3.198,28.782
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,2793.528,9,0.2,942.8157,Cummings,null,2018-01-16,1850.7122999999997,33.75000000000001,54.83591999999998,2793.328,310.392,104.7573,205.63469999999995
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,1000.02,7,0.0,290.0058,Weissnat-Romaguera,null,2019-04-03,710.0142,29.000000000000004,24.483248275862064,1000.02,142.85999999999999,41.4294,101.4306
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,65.94,3,0.0,22.4196,Toy-Rutherford,null,2018-05-28,43.520399999999995,34.0,1.2800117647058822,65.94,21.98,7.473199999999999,14.506799999999998
Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Fasteners,18.24,3,0.0,9.12,null,Karin Kingwell,2019-02-17,9.12,50.0,0.18239999999999998,18.24,6.079999999999999,3.0399999999999996,3.0399999999999996
Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Appliances,76.12,2,0.0,22.0748,null,Karin Kingwell,2019-08-20,54.04520000000001,28.999999999999993,1.8636275862068974,76.12,38.06,11.0374,27.022600000000004
Standard Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Envelopes,7.64,1,0.0,3.7436,null,Karin Kingwell,2018-11-22,3.8964,49.0,0.07951836734693878,7.64,7.64,3.7436,3.8964
Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,68.16,3,0.0,27.9456,Franecki,null,2019-11-09,40.2144,41.0,0.9808390243902438,68.16,22.72,9.315199999999999,13.4048
Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,62.24,8,0.0,29.2528,Stracke Group,null,2018-09-03,32.9872,47.0,0.7018553191489362,62.24,7.78,3.6566,4.1234
Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,29.97,3,0.0,0.2997,null,Blondy Bellard,2018-09-13,29.670299999999997,1.0000000000000047,29.67029999999986,29.97,9.99,0.0999,9.890099999999999
Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,125.7,6,0.0,35.196,null,Abrahan Grimsdell,2018-02-15,90.504,27.999999999999996,3.2322857142857147,125.7,20.95,5.866,15.084000000000001
Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,191.98,2,0.0,51.8346,null,Brittan Scheffler,2019-11-28,140.1454,26.999999999999996,5.190570370370371,191.98,95.99,25.9173,70.0727
Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Storage,20.86,7,0.0,1.4602,null,Sada Weighell,2019-08-19,19.3998,7.000000000000002,2.771399999999999,20.86,2.98,0.20859999999999998,2.7714
Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,56.7,9,0.0,26.082,null,Brittan Scheffler,2019-01-03,30.618000000000002,46.0,0.665608695652174,56.7,6.300000000000001,2.898,3.402
Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Furniture,Furnishings,72.704,4,0.2,19.0848,null,Tommy Kohlerman,2019-09-07,53.61919999999999,26.250000000000007,2.04263619047619,72.50399999999999,18.176,4.7712,13.404799999999998
Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Art,12.264,7,0.2,1.0731,null,Barnett Hogben,2018-12-01,11.1909,8.750000000000002,1.2789599999999997,12.064,1.752,0.1533,1.5986999999999998
Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Storage,218.352,3,0.2,-54.588,null,Vladamir Hay,2018-01-06,272.94,-24.999999999999996,-10.917600000000002,218.15200000000002,72.784,-18.196,90.98
